MALE_1,AGE_1,AGE_2,AGE_3,AGE_4,INCOME_0,INCOME_1,INCOME_2,FIRST_1,WHO_1,WHO_2,PURPOSE_1,PURPOSE_2,PURPOSE_3,LUGGAGE_1,LUGGAGE_2,GA_1,TRAIN_TT,TRAIN_HE,TRAIN_CO,SM_TT,SM_HE,SM_SEATS,SM_CO,CAR_TT,CAR_CO,CHOICE,CAR_AV
1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2.15,0.6,0.45,0.6900000000000001,0.2,0.0,0.6,1.4000000000000001,1.04,1,1
1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,2.02,0.3,1.52,1.47,0.1,0.0,1.69,1.28,1.1,2,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.99,1.2,0.0,0.3,0.1,1.0,0.0,0.0,0.0,1,0
1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,2.36,0.6,2.1,0.63,0.1,0.0,2.45,1.68,1.35,1,1
1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0.98,1.2,0.0,0.26,0.3,1.0,0.0,0.0,0.0,1,0
1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,2.0,0.6,0.8300000000000001,0.9500000000000001,0.1,0.0,0.99,2.21,1.36,1,1
1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1.55,1.2,0.17,1.29,0.3,0.0,0.23,1.69,0.64,1,1
1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,3.39,1.2,0.74,1.7,0.3,0.0,0.78,2.2,1.8,1,1
0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0.9,0.3,0.0,0.48,0.3,0.0,0.0,0.7000000000000001,0.35000000000000003,1,1
1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.3800000000000001,0.3,1.03,0.87,0.2,0.0,1.23,1.1,0.84,2,1
1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1.3,0.3,0.0,0.79,0.2,1.0,0.0,0.0,0.0,0,0
1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1.82,1.2,0.74,0.81,0.1,0.0,0.99,1.52,1.05,1,1
1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1.94,1.2,1.08,1.0,0.2,0.0,1.28,2.0,1.56,1,1
0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1.86,0.3,1.33,0.88,0.2,0.0,1.77,1.8,1.23,2,1
1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.86,0.3,1.76,0.72,0.3,1.0,2.1,1.95,0.68,0,1
1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2.24,1.2,0.85,0.88,0.2,0.0,1.05,1.36,0.88,2,1
1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1.67,0.6,0.91,1.09,0.2,0.0,0.92,1.2,0.84,2,1
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.06,0.3,0.39,0.36,0.2,0.0,0.62,0.78,0.4,1,1
1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1.7,1.2,0.89,0.74,0.3,0.0,1.06,1.82,0.64,2,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.43,0.6,0.42,0.67,0.1,0.0,0.49,0.8,0.6,1,1
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.84,1.2,0.47000000000000003,0.7000000000000001,0.1,0.0,0.66,0.0,0.0,1,0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.43,0.6,0.5,0.74,0.3,0.0,0.62,1.3,0.48,1,1
1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1.83,0.6,0.92,0.96,0.2,0.0,1.05,2.21,1.1,1,1
1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1.25,1.2,0.48,0.5700000000000001,0.2,1.0,0.56,0.56,0.32,1,1
1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1.17,1.2,0.17,0.77,0.2,0.0,0.25,0.56,0.32,2,1
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9400000000000001,1.2,0.26,0.47000000000000003,0.2,0.0,0.34,0.7000000000000001,0.58,1,1
1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1.06,0.6,0.34,0.58,0.3,0.0,0.48,0.64,0.65,2,1
1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,2.29,0.3,2.1,0.92,0.3,0.0,2.54,2.86,1.2,1,1
1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,2.63,1.2,0.0,1.26,0.2,1.0,0.0,1.2,0.6,1,1
1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1.36,0.3,0.0,0.67,0.1,0.0,0.0,0.7000000000000001,0.36,1,1
0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,3.14,0.6,0.72,1.52,0.1,0.0,0.8200000000000001,2.16,1.5,1,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.34,0.3,0.22,0.61,0.3,0.0,0.24,0.0,0.0,1,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.95,0.6,1.19,0.9400000000000001,0.3,0.0,1.44,2.08,0.88,1,1
1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1.2,0.6,0.0,0.65,0.3,0.0,0.0,0.0,0.0,0,0
1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1.82,0.6,1.05,0.81,0.2,0.0,1.18,2.73,1.6500000000000001,1,1
0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1.46,0.3,1.6300000000000001,0.49,0.3,0.0,1.81,0.96,1.04,2,1
1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1.08,1.2,0.53,0.5700000000000001,0.3,0.0,0.58,0.56,0.52,1,1
0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1.1,0.6,0.32,0.59,0.3,1.0,0.48,0.0,0.0,1,0
0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0.54,0.6,1.57,0.32,0.1,0.0,2.2600000000000002,0.0,0.0,1,0
1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1.6500000000000001,0.3,0.45,0.77,0.3,0.0,0.65,1.4000000000000001,0.8,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.18,0.3,1.79,1.44,0.2,0.0,2.48,2.5,2.14,2,1
1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1.59,1.2,0.7000000000000001,1.1300000000000001,0.1,0.0,0.92,1.6,0.64,2,1
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1.03,1.2,0.63,0.52,0.3,0.0,0.71,0.56,0.65,1,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.1,1.2,0.23,0.52,0.1,0.0,0.36,0.7000000000000001,0.32,1,1
1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,2.74,0.3,0.87,1.7,0.2,0.0,1.09,2.21,1.05,1,1
1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1.08,1.2,0.2,0.68,0.1,1.0,0.25,1.3,0.52,1,1
0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1.94,0.6,0.8,0.85,0.1,0.0,0.9500000000000001,0.96,0.85,1,1
1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1.25,0.3,0.0,0.85,0.3,0.0,0.0,0.8,0.5,0,1
1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,2.92,1.2,1.09,0.8,0.1,0.0,1.55,3.38,2.14,1,1
1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0.96,0.3,0.0,0.24,0.2,0.0,0.0,0.91,1.4000000000000001,1,1
1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3.17,0.6,0.77,1.11,0.3,0.0,1.08,2.99,1.12,1,1
1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1.31,0.3,1.53,0.93,0.2,0.0,1.8900000000000001,1.12,0.6,2,1
1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.8200000000000001,0.6,0.45,0.31,0.3,0.0,0.68,0.56,0.45,2,1
1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1.02,0.6,0.0,0.63,0.2,0.0,0.0,0.7000000000000001,0.52,1,1
1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.89,0.3,0.0,0.38,0.2,1.0,0.0,0.6,0.52,0,1
0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1.68,1.2,1.0,0.8,0.3,0.0,1.16,2.34,0.76,1,1
1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0.5700000000000001,0.3,0.0,0.33,0.1,1.0,0.0,0.0,0.0,1,0
1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1.02,0.6,0.23,0.56,0.3,1.0,0.34,0.0,0.0,1,0
1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,2.0100000000000002,1.2,0.64,0.85,0.2,0.0,0.78,2.2,1.8800000000000001,1,1
0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2.32,0.3,0.45,0.84,0.2,0.0,0.8,2.21,1.1500000000000001,0,1
1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,2.33,0.3,2.0300000000000002,1.67,0.1,0.0,2.18,1.95,1.17,2,1
1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2.3000000000000003,0.3,0.81,1.12,0.2,0.0,1.05,2.47,1.55,1,1
0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1.44,1.2,0.48,0.7000000000000001,0.3,1.0,0.5,1.1,0.7000000000000001,1,1
1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,2.2,0.6,0.0,0.76,0.2,0.0,0.0,0.0,0.0,1,0
1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1.95,0.6,0.97,0.87,0.3,0.0,1.33,1.8,1.1500000000000001,1,1
1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1.75,0.3,0.81,1.23,0.3,0.0,0.9400000000000001,1.9000000000000001,1.25,1,1
1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2.36,0.3,1.05,0.81,0.1,0.0,1.18,1.9000000000000001,1.32,1,1
1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1.73,0.6,0.99,1.52,0.2,0.0,1.08,1.82,0.9,1,1
1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1.6300000000000001,0.6,0.91,1.26,0.2,0.0,1.09,1.12,0.68,2,1
1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1.6400000000000001,0.3,0.62,0.64,0.2,0.0,0.8200000000000001,1.7,1.23,1,1
1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,3.4,0.3,3.29,2.4,0.2,0.0,3.93,2.5,1.82,2,1
1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1.06,1.2,0.72,0.34,0.3,0.0,0.78,0.9,0.6,2,1
1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1.8900000000000001,1.2,0.79,1.45,0.1,0.0,1.05,2.0,0.88,1,1
1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.98,0.3,0.42,0.53,0.2,0.0,0.54,0.8,0.52,2,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1.19,0.3,0.48,0.61,0.3,1.0,0.53,0.0,0.0,0,0
1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0.92,0.6,1.43,0.34,0.2,0.0,1.55,0.64,0.44,2,1
1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1.26,1.2,0.68,0.81,0.2,0.0,0.81,1.0,1.3,1,1
1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,2.0,0.3,1.1,0.9500000000000001,0.2,0.0,1.46,1.7,1.36,1,1
1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1.17,0.3,0.0,0.45,0.3,0.0,0.0,0.72,0.65,1,1
1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,2.67,0.3,1.16,1.67,0.2,0.0,1.5,2.0,1.95,1,1
1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1.1,0.6,0.8200000000000001,0.52,0.2,0.0,0.84,0.88,0.68,1,1
1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1.06,0.3,1.07,0.34,0.2,0.0,1.55,1.17,0.5,2,1
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.45,0.3,0.59,1.16,0.3,0.0,0.74,2.3000000000000003,1.45,1,1
1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2.2600000000000002,0.3,2.62,1.09,0.2,1.0,3.5700000000000003,2.0,1.3,2,1
1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,2.25,0.6,1.19,1.6400000000000001,0.1,0.0,1.32,1.6,0.8,2,1
1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,2.0300000000000002,1.2,0.0,1.18,0.3,0.0,0.0,1.95,0.6,1,1
1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1.1400000000000001,0.3,0.75,0.74,0.3,0.0,0.9,0.9,0.5,0,1
0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1.04,1.2,1.22,0.39,0.3,0.0,1.42,0.0,0.0,1,0
0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.98,0.3,0.25,0.42,0.3,0.0,0.31,0.78,0.32,1,1
1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,2.65,0.6,2.18,1.62,0.3,0.0,2.81,2.2,1.1500000000000001,2,1
1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.19,0.6,0.8,0.81,0.2,0.0,0.9,1.3,0.6,1,1
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.12,0.6,0.75,0.67,0.1,0.0,0.9,1.3,0.78,1,1
1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1.55,1.2,0.92,1.1300000000000001,0.2,0.0,1.05,1.5,3.12,1,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.03,0.3,0.6,0.52,0.1,0.0,0.6,0.91,1.04,1,1
1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1.83,0.3,0.76,0.7000000000000001,0.1,0.0,0.9,1.44,1.0,2,1
0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0.6900000000000001,1.2,2.31,0.36,0.2,1.0,3.34,0.48,0.32,1,1
1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1.8900000000000001,0.3,1.22,1.07,0.2,0.0,1.55,1.56,0.75,1,1
1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0.8300000000000001,0.3,0.34,0.42,0.3,0.0,0.44,0.0,0.0,1,0
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.23,1.2,0.22,0.6,0.2,1.0,0.26,0.0,0.0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1.6400000000000001,1.2,0.72,0.68,0.2,0.0,0.9,0.96,0.56,2,1
1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3.04,1.2,1.28,2.04,0.3,0.0,1.3900000000000001,1.52,1.62,2,1
1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,2.08,0.6,1.81,1.87,0.2,0.0,1.94,2.21,0.85,2,1
1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2.24,0.6,0.77,0.8,0.1,0.0,0.88,2.2,1.04,1,1
1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2.57,1.2,1.46,1.09,0.1,0.0,2.07,2.16,1.9000000000000001,1,1
0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.21,1.2,1.33,0.74,0.3,0.0,1.44,1.8,0.9500000000000001,2,1
1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1.9100000000000001,1.2,0.92,0.99,0.2,0.0,1.09,1.6,1.43,1,1
1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1.1400000000000001,0.3,1.46,0.49,0.2,0.0,1.68,1.76,1.04,2,1
0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1.19,1.2,0.0,0.7000000000000001,0.3,0.0,0.0,0.0,0.0,0,0
1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1.58,0.6,0.0,0.81,0.2,0.0,0.0,0.8,0.65,0,1
0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0.87,1.2,0.0,0.31,0.1,0.0,0.0,0.0,0.0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2.09,1.2,0.88,1.23,0.2,0.0,0.99,1.36,0.76,2,1
1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0.55,0.6,0.0,0.36,0.2,1.0,0.0,0.52,0.6,0,1
1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,2.5500000000000003,0.6,0.98,0.85,0.2,0.0,1.12,2.3000000000000003,1.95,1,1
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.46,0.6,0.43,1.22,0.3,0.0,0.62,0.4,0.3,2,1
1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1.52,1.2,0.85,0.76,0.3,0.0,0.88,1.2,0.75,1,1
1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1.41,0.3,0.58,0.61,0.2,0.0,0.81,1.56,0.7000000000000001,1,1
1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.46,0.6,1.03,1.06,0.1,0.0,1.06,1.4000000000000001,0.76,2,1
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.46,1.2,0.44,0.22,0.2,0.0,0.53,0.0,0.0,1,0
1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1.6300000000000001,0.3,1.55,1.17,0.3,0.0,1.76,1.69,0.76,2,1
1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,2.14,0.3,1.94,1.0,0.3,0.0,2.25,2.34,1.0,1,1
1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1.82,1.2,1.47,1.41,0.3,0.0,1.55,0.96,1.04,1,1
1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1.32,1.2,0.0,0.8300000000000001,0.3,0.0,0.0,0.0,0.0,1,0
1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1.5,0.6,0.9400000000000001,0.92,0.2,0.0,0.9400000000000001,0.88,0.56,2,1
1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,2.62,0.3,1.44,1.61,0.2,0.0,1.94,1.92,1.2,2,1
1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.36,1.2,1.11,0.81,0.2,0.0,1.32,1.68,1.2,2,1
1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1.1400000000000001,0.3,0.72,0.55,0.3,0.0,0.86,1.2,0.8,1,1
1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1.6500000000000001,0.6,1.06,0.8200000000000001,0.2,0.0,1.16,2.21,1.0,2,1
0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.9500000000000001,0.3,1.5,0.52,0.2,0.0,2.4,0.48,0.32,2,1
1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.75,1.2,1.27,1.23,0.1,0.0,1.49,1.44,0.9,2,1
0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.25,1.2,0.48,0.49,0.2,0.0,0.53,1.43,0.35000000000000003,1,1
1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2.32,0.3,0.8300000000000001,1.24,0.1,0.0,0.97,1.36,1.55,2,1
1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1.16,1.2,0.8200000000000001,0.78,0.1,0.0,1.05,0.8,0.7000000000000001,1,1
0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.79,1.2,0.17,1.68,0.3,0.0,0.23,1.3,0.44,0,1
1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.1400000000000001,0.6,0.72,0.44,0.3,0.0,0.99,0.88,1.04,2,1
1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1.8800000000000001,0.3,1.33,0.88,0.2,0.0,1.72,1.7,1.36,2,1
1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1.16,0.6,0.85,0.79,0.1,0.0,0.92,1.2,0.6,1,1
1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1.72,1.2,0.19,1.33,0.3,0.0,0.23,1.04,1.04,2,1
1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,2.0100000000000002,1.2,0.84,1.31,0.3,0.0,0.9,1.36,1.56,2,1
1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1.96,0.6,0.76,1.2,0.3,0.0,0.99,1.5,1.0,1,1
1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1.59,0.6,0.0,1.19,0.3,1.0,0.0,0.0,0.0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3.68,0.3,0.67,1.3900000000000001,0.2,0.0,0.99,3.5100000000000002,1.5,1,1
1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1.21,1.2,0.0,0.81,0.1,0.0,0.0,0.72,0.5,0,1
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.5,0.6,0.52,0.64,0.2,0.0,0.5700000000000001,2.6,1.1500000000000001,2,1
1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1.67,0.6,0.0,0.89,0.2,0.0,0.0,0.9,0.65,0,1
1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,2.1,0.3,1.03,1.36,0.3,0.0,1.28,1.5,0.9,1,1
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1.48,0.3,0.0,0.75,0.1,0.0,0.0,0.0,0.0,1,0
1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1.56,1.2,0.5,0.74,0.3,0.0,0.52,1.1,0.65,1,1
1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2.57,0.3,0.0,1.09,0.3,0.0,0.0,1.44,0.65,2,1
1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.82,0.3,1.48,0.63,0.1,0.0,1.56,2.73,1.49,0,1
1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1.24,0.3,0.71,0.66,0.3,0.0,0.81,1.17,0.44,1,1
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.93,0.6,0.93,0.56,0.2,0.0,1.06,1.7,1.1,1,1
1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,2.0,0.6,2.52,0.63,0.2,0.0,2.66,1.68,1.08,2,1
0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1.72,0.3,0.45,0.59,0.1,1.0,0.6,0.0,0.0,1,0
1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1.06,1.2,0.54,0.41000000000000003,0.2,0.0,0.68,0.72,0.56,1,1
1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.31,0.3,0.9,0.6900000000000001,0.2,0.0,1.16,0.96,0.56,2,1
1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1.67,1.2,0.0,0.8,0.1,0.0,0.0,1.12,0.9,0,1
1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1.06,1.2,0.72,0.34,0.3,0.0,0.78,0.9,0.6,1,1
0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,2.83,0.6,1.1,1.09,0.1,0.0,1.37,3.5100000000000002,1.95,1,1
1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.16,1.2,0.46,0.61,0.2,0.0,0.52,1.17,0.55,1,1
0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0.8200000000000001,1.2,0.0,0.27,0.2,0.0,0.0,0.91,0.55,1,1
1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1.0,1.2,0.0,0.56,0.1,0.0,0.0,0.96,0.8,1,1
1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1.79,1.2,0.76,0.6,0.1,0.0,1.09,1.4000000000000001,0.72,1,1
1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0.9500000000000001,1.2,1.09,0.8,0.3,0.0,1.19,1.04,0.64,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1.57,1.2,0.98,1.16,0.2,0.0,1.06,1.7,1.23,1,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1.58,1.2,0.0,0.76,0.3,1.0,0.0,0.0,0.0,1,0
1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.23,0.6,0.23,0.51,0.2,0.0,0.26,0.7000000000000001,0.52,1,1
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.1,0.3,0.1,1.1,0.2,0.0,0.13,2.2,1.56,2,1
1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,2.83,1.2,1.12,1.62,0.3,0.0,1.37,1.92,1.82,1,1
1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0.52,1.2,2.09,0.19,0.3,1.0,2.09,0.4,0.84,0,1
1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2.95,1.2,1.24,1.74,0.3,0.0,1.28,1.7,1.0,2,1
0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1.37,1.2,0.23,1.01,0.2,0.0,0.26,0.56,0.36,2,1
1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0.54,0.3,3.15,0.3,0.1,1.0,4.2,0.4,0.25,1,1
0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,2.56,1.2,1.52,1.98,0.1,0.0,1.94,1.5,0.68,2,1
0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1.3800000000000001,0.3,0.68,0.9400000000000001,0.2,0.0,0.9,0.0,0.0,0,0
1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,2.18,0.3,0.84,0.78,0.1,0.0,0.97,1.8,0.8,2,1
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0.79,0.6,0.0,0.55,0.3,0.0,0.0,0.0,0.0,0,0
1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,2.84,1.2,2.37,1.6500000000000001,0.3,0.0,2.66,1.92,2.0100000000000002,2,1
1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0.54,0.3,0.0,0.28,0.3,1.0,0.0,0.52,0.2,1,1
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1.43,1.2,0.52,0.77,0.1,1.0,0.76,0.0,0.0,1,0
